Original File Name:,\\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\data/AAC-AAXXX-Admin_RA-run_1-2014_Aug_21_0854.csv,Time:,2014_Aug_21_0854,Parameter File:,\\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\T1000_AAC_Schedule1.csv,Post-question file:,T1000_AAC_PostQuestions.csv,Event Codes:,[('INSTRUCT_ONSET', 1), ('TASK_ONSET', 2), ('FIXATION_ONSET', 3), ('DECISION_ONSET', 4), ('SELECTOR_MOVEMENT', 5), ('FINAL_LOCATION', 6), ('OUTCOME_SIDE', 7), ('NEGATIVE_OUTCOME_SHOWN', 8), ('POSITIVE_OUTCOME_SHOWN', 9), ('POINTS_AWARDED', 10), ('TOTAL_POINTS', 11), ('VAS_RATING', 12), ('POST_RATING', 13)], For ratings the trial number is negative and used to identify the question being rated.  VAS ratings are in the order pleasant-unpleasant-intense and are from 0 (not at all) to 100 (very much) 
trial_number,trial_type,event_code,absolute_time,response_time,response,result
3,01044,5,99.1475906129,1.55956771847,-1,0.0
3,01044,5,99.3316897323,1.74366683782,-1,-1.0
3,01044,5,99.5236884299,1.93566553548,-1,-2.0
3,01044,5,99.7005488351,2.11252594063,-1,-3.0
3,01044,5,99.8755743302,2.28755143578,-1,-4.0
3,01044,6,100.07573604,2.48771314507,1,-4.0
3,01044,6,101.568917707,NA,NA,-4.0
3,01044,7,101.578098244,NA,NA,-1
3,01044,9,101.578098244,NA,NA,\\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/images/PI/2010_Adult.gif \\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/sounds/Freesound/manlaugh.aiff
3,01044,10,107.606268218,NA,NA,0.0
3,01044,11,107.606268218,NA,NA,6.0
4,10004,3,109.574723218,NA,NA,NA
4,10004,4,114.582991717,NA,NA,NA
4,10004,6,115.891517463,1.30852574562,1,4.0
4,10004,6,118.56891343,NA,NA,4.0
4,10004,7,118.589785959,NA,NA,-1
4,10004,8,118.589785959,NA,NA,\\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/images/NI/3350_Infant.gif \\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/sounds/Freesound/babycry.aiff
4,10004,10,124.600151091,NA,NA,0.0
4,10004,11,124.600151091,NA,NA,6.0
5,01024,3,126.586351632,NA,NA,NA
5,01024,4,127.587985546,NA,NA,NA
5,01024,5,130.756260705,3.16827515895,-1,3.0
5,01024,5,130.915383837,3.32739829093,-1,2.0
5,01024,5,131.044425108,3.45643956187,-1,1.0
5,01024,5,131.179336038,3.59135049204,-1,0.0
5,01024,5,131.315383381,3.72739783477,-1,-1.0
5,01024,5,131.443373199,3.85538765325,-1,-2.0
5,01024,5,131.563355671,3.97537012524,-1,-3.0
5,01024,6,131.577599887,NA,NA,-3.0
5,01024,7,131.594713359,NA,NA,-1
5,01024,9,131.594713359,NA,NA,\\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/images/PI/8497_CarnivalRide.gif \\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/sounds/IADSPA/360_RollerCoaster.aiff
5,01024,10,137.605671501,NA,NA,0.0
5,01024,11,137.605671501,NA,NA,6.0
6,10400,3,139.574615735,NA,NA,NA
6,10400,4,141.577853057,NA,NA,NA
6,10400,5,142.339318465,0.761465407699,1,1.0
6,10400,5,142.491278434,0.913425377238,1,2.0
6,10400,5,142.651275116,1.07342205866,1,3.0
6,10400,5,142.811261248,1.23340819135,1,4.0
6,10400,6,142.987267776,1.40941471902,1,4.0
6,10400,6,145.568916851,NA,NA,4.0
6,10400,7,145.584921851,-1,NA,1
6,10400,9,145.584921851,NA,NA,\\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/images/PI/2340_Family.gif \\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/sounds/Freesound/Manlaughing_hard.aiff
6,10400,10,151.61200616,NA,NA,0.0
6,10400,11,151.61200616,NA,NA,6.0
7,00204,3,153.581115468,NA,NA,NA
7,00204,4,157.587932803,NA,NA,NA
7,00204,5,158.795220896,1.2072880937,-1,3.0
7,00204,5,158.939236812,1.35130400918,-1,2.0
7,00204,5,159.083173754,1.49524095168,-1,1.0
7,00204,5,159.307166485,1.71923368274,-1,0.0
7,00204,5,159.596073576,2.00814077375,-1,-1.0
7,00204,5,159.731284148,2.14335134506,-1,-2.0
7,00204,5,159.891286531,2.30335372851,-1,-3.0
7,00204,5,160.035310714,2.44737791191,-1,-4.0
7,00204,6,160.515187574,2.92725477109,1,-4.0
7,00204,6,161.568920558,NA,NA,-4.0
7,00204,7,161.577743863,NA,NA,-1
7,00204,9,161.577743863,NA,NA,\\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/images/PI/7620_Jet.gif \\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/sounds/IADSPA/400_Jet.aiff
7,00204,10,167.605521253,NA,NA,2.0
7,00204,11,167.605521253,NA,NA,8.0
8,01004,3,169.574366557,NA,NA,NA
8,01004,4,178.572556166,NA,NA,NA
8,01004,5,181.674969859,3.10241369351,-1,3.0
8,01004,5,181.811010645,3.23845447892,-1,2.0
8,01004,5,181.946955921,3.3743997555,-1,1.0
8,01004,5,182.074946595,3.50239042927,-1,0.0
8,01004,5,182.195056792,3.62250062651,-1,-1.0
8,01004,5,182.3230583,3.75050213412,-1,-2.0
8,01004,5,182.442948114,3.87039194829,-1,-3.0
8,01004,5,182.563057456,3.99050129022,-1,-4.0
8,01004,6,182.578986904,NA,NA,-4.0
8,01004,7,182.595995174,NA,NA,-1
8,01004,9,182.595995174,NA,NA,\\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/images/PI/4533_AttractiveMan.gif \\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/sounds/IADSPA/815_RocknRoll.aiff
8,01004,10,188.606439278,NA,NA,0.0
8,01004,11,188.606439278,NA,NA,8.0
9,10604,3,190.575832546,NA,NA,NA
9,10604,4,200.575831691,NA,NA,NA
9,10604,6,201.994890806,1.41905911541,1,4.0
9,10604,6,204.568920273,NA,NA,4.0
9,10604,7,204.58268951,-1,NA,1
9,10604,9,204.58268951,NA,NA,\\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/images/PI/2250_NeutBaby.gif \\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/sounds/Freesound/GirlLaugh.aiff
9,10604,10,210.610136753,NA,NA,0.0
9,10604,11,210.610136753,NA,NA,8.0
10,00200,3,212.579029384,NA,NA,NA
10,00200,4,217.587386834,NA,NA,NA
10,00200,5,218.706790551,1.11940371698,-1,-1.0
10,00200,5,218.890770498,1.30338366411,-1,-2.0
10,00200,5,219.08337361,1.49598677588,-1,-3.0
10,00200,5,219.274763047,1.68737621271,-1,-4.0
10,00200,6,219.506791349,1.91940451526,1,-4.0
10,00200,6,221.568913715,NA,NA,-4.0
10,00200,7,221.577583351,NA,NA,-1
10,00200,9,221.577583351,NA,NA,\\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/images/PI/8400_Rafters.gif \\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/sounds/Freesound/waterfall.aiff
10,00200,10,227.604887473,NA,NA,2.0
10,00200,11,227.604887473,NA,NA,10.0
11,10404,3,229.573863639,NA,NA,NA
11,10404,4,235.583936542,NA,NA,NA
11,10404,6,236.987572549,1.403636007,1,4.0
11,10404,6,239.568915711,NA,NA,4.0
11,10404,7,239.590872194,-1,NA,1
11,10404,9,239.590872194,NA,NA,\\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/images/PI/8380_Athletes.gif \\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/sounds/IADSPA/351_Applause.aiff
11,10404,10,245.601667543,NA,NA,0.0
11,10404,11,245.601667543,NA,NA,10.0
12,01000,3,247.587323257,NA,NA,NA
12,01000,4,250.575410882,NA,NA,NA
12,01000,5,251.594487845,1.01907696273,-1,-1.0
12,01000,5,251.810542794,1.23513191195,-1,-2.0
12,01000,5,251.971431556,1.39602067438,-1,-3.0
12,01000,5,252.130596313,1.55518543111,-1,-4.0
12,01000,6,252.490494977,1.91508409481,1,-4.0
12,01000,6,254.568933672,NA,NA,-4.0
12,01000,7,254.582396711,NA,NA,-1
12,01000,9,254.582396711,NA,NA,\\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/images/PI/2030_Woman.gif \\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/sounds/Freesound/FemaleLaughter1.aiff
12,01000,10,260.592538039,NA,NA,0.0
12,01000,11,260.592538039,NA,NA,10.0
13,01060,3,262.578783912,NA,NA,NA
13,01060,4,272.57873744,NA,NA,NA
13,01060,5,273.338410988,0.759673547959,-1,-1.0
13,01060,5,273.522465632,0.943728191556,-1,-2.0
13,01060,5,273.722404392,1.14366695186,-1,-3.0
13,01060,5,273.922450921,1.34371348034,-1,-4.0
13,01060,6,274.115327159,1.53658971886,1,-4.0
13,01060,6,276.568915426,NA,NA,-4.0
13,01060,7,276.585823625,NA,NA,-1
13,01060,9,276.585823625,NA,NA,\\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/images/PI/8340_Plane.gif \\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/sounds/Freesound/Propeller.aiff
13,01060,10,282.614660165,NA,NA,0.0
13,01060,11,282.614660165,NA,NA,10.0
14,1040-4,3,284.582011255,NA,NA,NA
14,1040-4,4,292.578601162,NA,NA,NA
14,1040-4,5,293.578328035,0.999726873249,1,-3.0
14,1040-4,5,293.754271556,1.1756703936,1,-2.0
14,1040-4,5,293.922331463,1.3437303013,1,-1.0
14,1040-4,5,294.114528021,1.53592685905,1,0.0
14,1040-4,5,294.290319868,1.71171870568,1,1.0
14,1040-4,5,294.466357186,1.88775602426,1,2.0
14,1040-4,5,294.650271275,2.07167011306,1,3.0
14,1040-4,5,294.842313593,2.26371243117,1,4.0
14,1040-4,6,295.058307816,2.47970665389,1,4.0
14,1040-4,6,296.568919988,NA,NA,4.0
14,1040-4,7,296.585346937,-1,NA,1
14,1040-4,9,296.585346937,NA,NA,\\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/images/PI/2620_Woman.gif \\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/sounds/IADSPA/816_Guitar.aiff
14,1040-4,10,302.613332165,NA,NA,0.0
14,1040-4,11,302.613332165,NA,NA,10.0
15,00020,3,304.581901206,NA,NA,NA
15,00020,4,308.58866095,NA,NA,NA
15,00020,5,309.378231614,0.789570663564,1,1.0
15,00020,5,309.530169916,0.941508965428,1,2.0
15,00020,5,309.698299103,1.10963815267,1,3.0
15,00020,5,309.858209684,1.2695487336,1,4.0
15,00020,6,310.050268823,1.46160787266,1,4.0
15,00020,6,312.568914856,NA,NA,4.0
15,00020,7,312.578946989,-1,NA,1
15,00020,9,312.578946989,NA,NA,\\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/images/PI/2791_Balloons.gif \\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/sounds/Freesound/Organ2.aiff
15,00020,10,318.605872212,NA,NA,2.0
15,00020,11,318.605872212,NA,NA,12.0
16,0102-4,3,320.575120079,NA,NA,NA
16,0102-4,4,327.586778429,NA,NA,NA
16,0102-4,6,328.546081973,0.959303543891,1,-4.0
16,0102-4,6,331.568914,NA,NA,-4.0
16,0102-4,7,331.57695898,NA,NA,-1
16,0102-4,9,331.57695898,NA,NA,\\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/images/PI/2150_Baby.gif \\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/sounds/IADSPA/111_MusicBox.aiff
16,0102-4,10,337.60436973,NA,NA,0.0
16,0102-4,11,337.60436973,NA,NA,12.0
17,10604,3,339.57321874,NA,NA,NA
17,10604,4,341.576595191,NA,NA,NA
17,10604,6,342.513967056,0.937371864923,1,4.0
17,10604,6,345.568919417,NA,NA,4.0
17,10604,7,345.583749516,-1,NA,1
17,10604,9,345.583749516,NA,NA,\\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/images/PI/7140_Bus.gif \\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/sounds/IADSPA/820_FunkMusic.aiff
17,10604,10,351.611263187,NA,NA,0.0
17,10604,11,351.611263187,NA,NA,12.0
18,1020-4,3,353.579890104,NA,NA,NA
18,1020-4,4,362.578272155,NA,NA,NA
18,1020-4,5,363.601920427,1.02364827205,1,-3.0
18,1020-4,5,363.793852982,1.21558082627,1,-2.0
18,1020-4,5,363.969955018,1.39168286278,1,-1.0
18,1020-4,5,364.137878648,1.55960649221,1,0.0
18,1020-4,5,364.337947984,1.75967582877,1,1.0
18,1020-4,5,364.498091493,1.9198193372,1,2.0
18,1020-4,5,364.665828096,2.08755594038,1,3.0
18,1020-4,5,364.817837673,2.23956551749,1,4.0
18,1020-4,6,365.025930892,2.44765873639,1,4.0
18,1020-4,6,366.568915711,NA,NA,4.0
18,1020-4,7,366.584956348,-1,NA,1
18,1020-4,9,366.584956348,NA,NA,\\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/images/PI/8080_Sailing.gif \\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/sounds/SimplyTheBest/oceanwaves.aiff
18,1020-4,10,372.611869597,NA,NA,0.0
18,1020-4,11,372.611869597,NA,NA,12.0
19,10000,3,374.581516035,NA,NA,NA
19,10000,4,375.583245457,NA,NA,NA
19,10000,5,377.169759496,1.5865140388,1,1.0
19,10000,5,377.345683629,1.76243817229,1,2.0
19,10000,5,377.505773254,1.92252779663,1,3.0
19,10000,5,377.665790748,2.08254529043,1,4.0
19,10000,6,377.745719381,2.16247392395,1,4.0
19,10000,6,379.568917992,NA,NA,4.0
19,10000,7,379.59026835,NA,NA,-1
19,10000,8,379.59026835,NA,NA,\\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/images/NI/9433_DeadMan.gif \\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/sounds/Freesound/Fall_Screaming.aiff
19,10000,10,385.60061438,NA,NA,0.0
19,10000,11,385.60061438,NA,NA,12.0
20,0002-4,3,387.586449707,NA,NA,NA
20,0002-4,4,397.586877644,NA,NA,NA
20,0002-4,5,399.689628897,2.10275125309,1,-3.0
20,0002-4,5,399.841724004,2.2548463605,1,-2.0
20,0002-4,5,400.001726103,2.41484845884,1,-1.0
20,0002-4,5,400.137595257,2.55071761345,1,0.0
20,0002-4,5,400.281568978,2.69469133398,1,1.0
20,0002-4,5,400.425570068,2.83869242421,1,2.0
20,0002-4,5,400.537589384,2.95071174037,1,3.0
20,0002-4,5,400.641692016,3.05481437217,1,4.0
20,0002-4,6,400.713581657,3.126704013,1,4.0
20,0002-4,6,401.568918847,NA,NA,4.0
20,0002-4,7,401.576495691,-1,NA,1
20,0002-4,9,401.576495691,NA,NA,\\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/images/PI/1540_Cat.gif \\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/sounds/Freesound/catpurring.aiff
20,0002-4,10,407.620306876,NA,NA,2.0
20,0002-4,11,407.620306876,NA,NA,14.0
21,0106-4,3,409.572819599,NA,NA,NA
21,0106-4,4,417.586343365,NA,NA,NA
21,0106-4,6,421.568920558,NA,NA,-4.0
21,0106-4,7,421.593363976,-1,NA,1
21,0106-4,8,421.593363976,NA,NA,\\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/images/NI/9520_Kids.gif \\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/sounds/IADSNA/712_Buzzer.aiff
21,0106-4,10,427.603791545,NA,NA,6.0
21,0106-4,11,427.603791545,NA,NA,20.0
22,01020,3,429.572721239,NA,NA,NA
22,01020,4,440.574613169,NA,NA,NA
22,01020,6,444.568915996,NA,NA,0.0
22,01020,7,444.581337276,NA,NA,-1
22,01020,9,444.581337276,NA,NA,\\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/images/PI/2370_ThreeMen.gif \\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/sounds/IADSPA/221_MaleLaugh.aiff
22,01020,10,450.608427002,NA,NA,0.0
22,01020,11,450.608427002,NA,NA,20.0
23,00020,3,452.577760399,NA,NA,NA
23,00020,4,458.587802511,NA,NA,NA
23,00020,6,462.568916566,NA,NA,0.0
23,00020,7,462.578107082,-1,NA,1
23,00020,9,462.578107082,NA,NA,\\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/images/PI/2510_ElderlyWoman.gif \\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/sounds/Freesound/foxtrot.aiff
23,00020,10,468.605754751,NA,NA,2.0
23,00020,11,468.605754751,NA,NA,22.0
24,10600,3,470.574440968,NA,NA,NA
24,10600,4,477.586084208,NA,NA,NA
24,10600,6,481.5689274,NA,NA,0.0
24,10600,7,481.592704253,-1,NA,1
24,10600,9,481.592704253,NA,NA,\\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/images/PI/2389_Teens.gif \\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/sounds/IADSPA/815_RocknRoll.aiff
24,10600,10,487.603434314,NA,NA,0.0
24,10600,11,487.603434314,NA,NA,22.0
25,0104-4,3,489.58925282,NA,NA,NA
25,0104-4,4,492.577600743,NA,NA,NA
25,0104-4,6,494.113098525,1.53549778206,1,-4.0
25,0104-4,6,496.568916281,NA,NA,-4.0
25,0104-4,7,496.584439175,NA,NA,-1
25,0104-4,9,496.584439175,NA,NA,\\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/images/PI/2560_Picnic.gif \\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/sounds/IADSPA/230_Giggling.aiff
25,0104-4,10,502.611924051,NA,NA,0.0
25,0104-4,11,502.611924051,NA,NA,22.0
26,10200,3,504.580847758,NA,NA,NA
26,10200,4,513.579007716,NA,NA,NA
26,10200,6,517.568920843,NA,NA,0.0
26,10200,7,517.585925121,-1,NA,1
26,10200,9,517.585925121,NA,NA,\\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/images/PI/2510_ElderlyWoman.gif \\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/sounds/IADSPA/151_Cardinal.aiff
26,10200,10,523.613366947,NA,NA,0.0
26,10200,11,523.613366947,NA,NA,22.0
27,0100-4,3,525.582294075,NA,NA,NA
27,0100-4,4,530.574028142,NA,NA,NA
27,0100-4,6,534.568914571,NA,NA,-4.0
27,0100-4,7,534.580800146,NA,NA,-1
27,0100-4,9,534.580800146,NA,NA,\\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/images/PI/2020_Adult.gif \\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/sounds/Freesound/Manlaughing_hard.aiff
27,0100-4,10,540.607777257,NA,NA,0.0
27,0100-4,11,540.607777257,NA,NA,22.0
28,10600,3,542.577202456,NA,NA,NA
28,10600,4,546.583912023,NA,NA,NA
28,10600,5,549.216640363,2.63272833952,1,1.0
28,10600,5,549.424632086,2.84072006247,1,2.0
28,10600,5,549.608667628,3.0247556043,1,3.0
28,10600,5,549.800569961,3.21665793782,1,4.0
28,10600,6,549.969575834,3.38566381062,1,4.0
28,10600,6,550.568915141,NA,NA,4.0
28,10600,7,550.590853662,-1,NA,1
28,10600,9,550.590853662,NA,NA,\\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/images/PI/8130_PoleVaulter.gif \\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/sounds/IADSPA/352_SportsCrowd.aiff
28,10600,10,556.601338251,NA,NA,0.0
28,10600,11,556.601338251,NA,NA,22.0
29,0020-4,3,558.587090044,NA,NA,NA
29,0020-4,4,560.573893289,NA,NA,NA
29,0020-4,6,564.568919417,NA,NA,-4.0
29,0020-4,7,564.580685535,NA,NA,-1
29,0020-4,9,564.580685535,NA,NA,\\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/images/PI/2580_Chess.gif \\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/sounds/Freesound/mansighs.aiff
29,0020-4,10,570.608169556,NA,NA,2.0
29,0020-4,11,570.608169556,NA,NA,24.0
30,01040,3,572.577000605,NA,NA,NA
30,01040,4,579.588808063,NA,NA,NA
30,01040,6,583.568913145,NA,NA,0.0
30,01040,7,583.578738866,NA,NA,-1
30,01040,9,583.578738866,NA,NA,\\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/images/PI/4603_Romance.gif \\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/sounds/IADSPA/230_Giggling.aiff
30,01040,10,589.606567003,NA,NA,0.0
30,01040,11,589.606567003,NA,NA,24.0
31,01064,3,591.575413733,NA,NA,NA
31,01064,4,592.576899679,NA,NA,NA
31,01064,5,594.224328396,1.64742871691,-1,3.0
31,01064,5,594.393223365,1.81632368542,-1,2.0
31,01064,5,594.560314784,1.98341510505,-1,1.0
31,01064,5,594.720313176,2.14341349708,-1,0.0
31,01064,5,594.864455677,2.2875559974,-1,-1.0
31,01064,5,595.033248579,2.45634889975,-1,-2.0
31,01064,5,595.192278768,2.61537908881,-1,-3.0
31,01064,5,595.328301022,2.75140134265,-1,-4.0
31,01064,6,595.488353298,2.91145361877,1,-4.0
31,01064,6,596.568914286,NA,NA,-4.0
31,01064,7,596.583868403,NA,NA,-1
31,01064,9,596.583868403,NA,NA,\\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/images/PI/2501_Couple.gif \\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/sounds/Freesound/Gullsbythesea.aiff
31,01064,10,602.595539582,NA,NA,0.0
31,01064,11,602.595539582,NA,NA,24.0
32,1000-4,3,604.580183187,NA,NA,NA
32,1000-4,4,606.583653437,NA,NA,NA
32,1000-4,6,610.569028041,NA,NA,-4.0
32,1000-4,7,610.590470486,NA,NA,-1
32,1000-4,8,610.590470486,NA,NA,\\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/images/NI/3080_Mutilation.gif \\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/sounds/IADSNA/287_CardiacArrest.aiff
32,1000-4,10,616.617985868,NA,NA,0.0
32,1000-4,11,616.617985868,NA,NA,24.0
33,01020,3,618.586804088,NA,NA,NA
33,01020,4,623.578493679,NA,NA,NA
33,01020,5,625.05611767,1.47762399113,-1,-1.0
33,01020,5,625.224084065,1.64559038571,-1,-2.0
33,01020,5,625.392123445,1.81362976614,-1,-3.0
33,01020,5,625.568112582,1.98961890265,-1,-4.0
33,01020,6,625.744203214,2.16570953512,1,-4.0
33,01020,6,627.568921698,NA,NA,-4.0
33,01020,7,627.585350358,NA,NA,-1
33,01020,9,627.585350358,NA,NA,\\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/images/PI/8280_Diver.gif \\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/sounds/PartnersinRhyme/Cheer.aiff
33,01020,10,633.612686126,NA,NA,0.0
33,01020,11,633.612686126,NA,NA,24.0
34,01000,3,635.581868419,NA,NA,NA
34,01000,4,644.58002011,NA,NA,NA
34,01000,5,645.44789205,0.867871940617,-1,-1.0
34,01000,5,645.663897962,1.08387785247,-1,-2.0
